Teleport: 190.160751, 39.823349, -76.1836243, 0.827517867, -0.0146182692, 0.561249077, -0.00549418107, 0.999402285, 0.0341311283, -0.561412513, -0.0313277207, 0.826942921
Teleport: 190.736679, 39.7797241, -73.8248215, 0.865180254, -0.00218528067, 0.501456201, -0.00130408164, 0.999977291, 0.00660774903, -0.501459241, -0.00637083407, 0.865157783
Teleport: 191.788193, 39.5396156, -69.3848267, 0.875325024, -0.012738009, 0.483367205, -0.0037764993, 0.999442339, 0.0331767835, -0.483520269, -0.0308659058, 0.874788821
Teleport: 193.991882, 39.4774971, -60.1781578, 0.923222184, -0.0110154366, 0.384108603, -0.00331547391, 0.999323487, 0.0366274118, -0.38425222, -0.0350887403, 0.922561109
Teleport: 195.5103, 39.8013916, -53.8544159, 0.969039381, -0.0239863023, 0.245738313, 0.00224650931, 0.996085346, 0.0883681849, -0.246895954, -0.0850801989, 0.965299845
Teleport: 197.4198, 39.8430901, -45.3582001, 0.993985951, -0.00500654429, 0.109393306, -0.000379167846, 0.998791039, 0.0491563827, -0.109507158, -0.0489022285, 0.992782354
Teleport: 199.021805, 39.7571945, -37.214798, 0.997225344, -0.00658534141, -0.0741505548, 0.00814993307, 0.999750078, 0.0208174326, 0.0739949346, -0.0213639941, 0.997029781
Teleport: 200.368057, 39.3738441, -33.6060371, 0.99828589, -0.00149712432, -0.0585069954, 0.00252003665, 0.999845207, 0.0174137224, 0.0584718697, -0.017531313, 0.99813509
Teleport: 200.368332, 39.5805435, -33.6314926, 0.996434093, -0.00144067279, -0.0843626037, 0.00271483976, 0.99988395, 0.0149906864, 0.0843312144, -0.0151662622, 0.996322334
Teleport: 200.363892, 39.7548904, -33.6729507, 0.994319201, -0.000755089219, -0.10643667, 0.001556098, 0.999971092, 0.00744283618, 0.106427975, -0.00756618055, 0.994291604
Teleport: 200.351227, 39.8549309, -33.7379341, 0.993125021, -0.000133737878, -0.117058583, 0.000372979033, 0.999997914, 0.00202186964, 0.117058069, -0.00205162982, 0.993122935
Teleport: 200.333191, 39.9125862, -33.8191605, 0.992479563, 0.00010078073, -0.122410454, -8.35561295e-05, 1, 0.000145845246, 0.122410469, -0.000134520291, 0.992479563
Teleport: 200.313553, 39.9466248, -33.9040871, 0.992071748, 0.000127211693, -0.125672802, -0.000154516136, 0.99999994, -0.000207518227, 0.125672773, 0.000225291442, 0.992071748
Teleport: 200.29335, 39.9675255, -33.9898338, 0.991762698, 0.000121159894, -0.128088847, -0.00016330558, 0.99999994, -0.000318532751, 0.128088802, 0.000336826546, 0.991762638
Teleport: 200.272903, 39.9810791, -34.0758629, 0.991456151, 0.000117992255, -0.130440235, -0.00016318183, 0.99999994, -0.000335750548, 0.13044019, 0.000354167423, 0.991456091
Teleport: 200.247162, 39.9925308, -34.1832504, 0.991076171, 0.000123646634, -0.133296609, -0.000175419904, 0.99999994, -0.000376662705, 0.133296549, 0.000396684307, 0.991076112
Teleport: 200.231659, 39.997818, -34.247364, 0.990858853, 0.000130796063, -0.13490282, -0.00019028908, 0.999999881, -0.000428112398, 0.134902745, 0.000449869491, 0.990858734
Teleport: 200.210983, 40.0038338, -34.3322258, 0.99058491, 0.000141149663, -0.136899799, -0.000214799671, 0.999999821, -0.000523212366, 0.13689971, 0.000547692296, 0.990584791
Teleport: 192.909805, 44.2152596, -30.7997665, 0.989297032, 0.00559166027, -0.145808682, -0.00339573156, 0.999877095, 0.0153048914, 0.145876348, -0.0146459555, 0.989194393
Teleport: 183.327713, 38.8469505, -25.3436356, 0.982050896, -0.00566765806, -0.188530877, 0.00425419305, 0.999959707, -0.00790107064, 0.188568056, 0.00695720641, 0.982035458
Teleport: 178.03215, 38.6047401, -23.9566059, 0.996417582, 0.000820794376, -0.084565185, -5.54867693e-05, 0.999959052, 0.00905186683, 0.0845691487, -0.00901474711, 0.996376812
Teleport: 167.697983, 38.1220703, -19.1137333, 0.99902451, 0.000169534484, -0.0441593416, 0.000469349878, 0.999895394, 0.0144569362, 0.0441571698, -0.0144635597, 0.998919904
Teleport: 160.653214, 38.2405472, -15.2836018, 0.999918878, 0.00566731021, -0.011407366, -0.00542970281, 0.999769866, 0.0207536072, 0.0115223574, -0.0206899848, 0.99971956
Teleport: 156.604477, 37.8207893, -13.6828766, 0.999946296, -0.00172049098, 0.0102225477, 0.00155695167, 0.999871016, 0.015984375, -0.01024873, -0.0159676, 0.999819994
Teleport: 149.235809, 38.1482162, -9.53220749, 0.999639213, 0.000787081779, 0.0268478021, -0.00127870275, 0.999831736, 0.0182991549, -0.0268288814, -0.0183268823, 0.999472022
Teleport: 141.531097, 37.5500259, -5.04434013, 0.999591529, 0.000487311947, 0.0285751503, -0.000937695615, 0.999875546, 0.0157500971, -0.0285639185, -0.0157704577, 0.999467552
Teleport: 134.813705, 36.9494514, -0.774228334, 0.997864306, 0.0286675747, 0.0586941093, -0.0285972673, 0.999588966, -0.00203767372, -0.0587284006, 0.000354830816, 0.998273909
Teleport: 125.976326, 36.704792, 4.01666403, 0.999884367, -0.000613591459, 0.0151928253, 0.000616199744, 0.999999821, -0.000166995422, -0.0151927201, 0.000176337926, 0.999884546
Teleport: 117.515739, 36.212986, 8.94616699, 0.999990046, -0.000161423683, 0.00445528096, 0.000153650195, 0.99999845, 0.00174506579, -0.0044555557, -0.00174436392, 0.999988556
Teleport: 112.233208, 35.9782104, 12.0115948, 0.999995351, -0.000109787972, 0.00305566471, 0.000106607491, 0.999999464, 0.00104099128, -0.00305577717, -0.00104066066, 0.999994814
Teleport: 105.762802, 35.7076912, 15.7562914, 0.999997318, -1.80955431e-05, 0.00232720771, 1.78520513e-05, 1, 0.000104649072, -0.00232720957, -0.000104607243, 0.999997258
Teleport: 98.7646713, 36.0782127, 19.8566647, 0.999997377, 0.00203803647, 0.00104225799, -0.00203738501, 0.999997735, -0.000625733868, -0.00104353088, 0.000623608707, 0.999999285
Teleport: 98.506073, 36.4984016, 20.0757484, 0.999994934, 0.00162057381, 0.00274952501, -0.0016187178, 0.99999845, -0.000677095319, -0.00275061815, 0.000672641152, 0.999996006
Teleport: 90.6836243, 38.6087112, 24.7114105, 0.999924839, 0.0014949349, 0.0121698221, -0.00145611481, 0.999993801, -0.0031980956, -0.0121745281, 0.00318013458, 0.999920845
Teleport: 83.65979, 39.0305481, 28.8538914, 0.999987781, -0.00222626585, 0.00441662222, 0.00223779934, 0.999994099, -0.00260815374, -0.00441078935, 0.00261800527, 0.999986827
Teleport: 76.4259186, 38.6731949, 32.6541939, 0.999817371, -0.00179674465, 0.0190249402, 0.00181132858, 0.999998093, -0.000749362924, -0.0190235581, 0.000783686468, 0.999818742
Teleport: 69.3342972, 38.5130882, 36.6992188, 0.99996537, 0.00123429066, 0.00823343545, -0.00124003319, 0.999998987, 0.000692389905, -0.00823257212, -0.000702575606, 0.999965847
Teleport: 62.38451, 38.5364037, 40.664917, 0.999982595, 0.000120380224, 0.00589919975, -0.000120990888, 1, 0.000103159582, -0.00589918718, -0.000103871535, 0.999982595
Teleport: 55.1195869, 38.7515678, 44.8097305, 0.999991357, 0.000109355329, 0.00415839907, -0.000109386172, 1, 7.18920865e-06, -0.00415839814, -7.64401739e-06, 0.999991357
Teleport: 47.7303619, 38.8510818, 49.0234871, 0.999994993, -2.2003338e-05, 0.00316716684, 2.22383132e-05, 1, -7.41553085e-05, -0.00316716521, 7.42253687e-05, 0.999994993
Teleport: 40.0223312, 39.1936836, 53.4235306, 0.999998271, 1.20313302e-06, 0.00186995964, -1.0846411e-06, 1, -6.33670352e-05, -0.00186995976, 6.33648961e-05, 0.999998271
Teleport: 33.057003, 39.4833183, 57.3971748, 0.999999285, -5.60777116e-05, 0.00120807136, 5.61501365e-05, 1, -5.99170926e-05, -0.00120806799, 5.99848827e-05, 0.999999285
Teleport: 32.729126, 39.4450226, 57.584774, 0.999999881, -5.59372311e-05, 0.000540889392, 5.59965811e-05, 1, -0.000109715322, -0.000540883222, 0.000109745597, 0.999999821
Teleport: 26.2131176, 38.5024643, 62.2706757, 0.999998808, -3.70867783e-05, 0.00154193502, 3.71940987e-05, 1, -6.95706694e-05, -0.00154193235, 6.96279385e-05, 0.999998808
Teleport: 19.1184902, 37.8123474, 67.3789673, 0.999998927, -2.98733121e-05, 0.00146659976, 2.9953233e-05, 1, -5.44715549e-05, -0.00146659813, 5.45154253e-05, 0.999998927
Teleport: 12.2595358, 37.1433372, 72.3175354, 0.999999166, -2.90751341e-05, 0.00130928599, 2.9143097e-05, 1, -5.18890447e-05, -0.00130928447, 5.19271562e-05, 0.999999166
Teleport: 5.10842848, 36.4481506, 77.4664154, 0.999999285, -2.48206379e-05, 0.00119819422, 2.48724064e-05, 1, -4.31902808e-05, -0.00119819317, 4.32200504e-05, 0.999999285
Teleport: -2.48319292, 35.7134743, 82.9324112, 0.999999404, -2.01730145e-05, 0.00110407162, 2.02106639e-05, 1, -3.40892402e-05, -0.00110407092, 3.41115338e-05, 0.999999404
Teleport: -8.63174725, 35.1080894, 87.3593674, 0.999999583, -2.36070209e-05, 0.000889563991, 2.36421911e-05, 1, -3.95263669e-05, -0.00088956306, 3.95473835e-05, 0.999999583
Teleport: -14.6087093, 34.5182266, 91.6632614, 0.999999821, -1.13607775e-05, 0.000645573426, 1.13773531e-05, 1, -2.56731219e-05, -0.000645573135, 2.56804615e-05, 0.999999762
Teleport: -21.4792595, 33.8483276, 96.6104889, 1, -1.67112812e-05, 0.000236464228, 1.67175967e-05, 1, -2.67099349e-05, -0.000236463777, 2.67138876e-05, 1
Teleport: -28.3850193, 34.2555618, 101.580437, 0.99999994, -3.56996534e-05, 0.000293813559, 3.57158788e-05, 1, -5.52190759e-05, -0.000293811609, 5.52295642e-05, 0.99999994
Teleport: -30.3066902, 35.3452797, 103.0401, 0.999966443, 0.00798970368, -0.00179883663, -0.00798314251, 0.999961555, 0.00362574146, 0.00182773627, -0.0036112594, 0.999991834
Teleport: -37.3908081, 37.5856056, 107.976364, 0.999999046, -0.00104554906, -0.000871483295, 0.00104484824, 0.999999106, -0.000804285053, 0.000872323464, 0.000803373754, 0.999999285
Teleport: -43.7605171, 38.5860634, 112.401215, 0.999999285, 0.00110906933, -0.000505492149, -0.00110879506, 0.999999225, 0.000542727532, 0.000506093667, -0.000542166585, 0.999999702
Teleport: -51.1116982, 39.8227386, 117.521172, 0.999999523, 0.000789735175, -0.000542889, -0.000789554615, 0.999999642, 0.000332725584, 0.000543151575, -0.000332296768, 0.999999821
Teleport: -57.3337288, 40.9863701, 121.851852, 0.999999285, 0.000699302764, 0.000987687963, -0.000699650554, 0.999999702, 0.00035182896, -0.000987441628, -0.000352519739, 0.999999464
Teleport: -64.433136, 42.6344757, 126.790886, 0.999993622, 0.000485147495, 0.00354360836, -0.00048608979, 0.999999821, 0.000265061448, -0.00354347937, -0.00026678227, 0.999993682
